sample_index,shape,init_Mach,init_altitude_m,init_T_inf_K,init_rho_kg_m3,init_mu_Pa_s,init_velocity_m_s,cone_half_angle_deg,nose_radius_m,cone_slant_length_m,base_radius_m,x_sensor_m,T_wall_K,Tw_over_Tinf_init,mass_kg,A_ref_m2,roughness_m,transition_detected,transition_altitude_m,transition_Mach,N_at_transition,Re_x_at_transition,mu_star_at_transition,Re_crit_low_used,Re_crit_high_used
17,cone,9.698377757340705,85175.24121293396,216.65,7.962031650382162e-06,1.4215474148823518e-05,2861.72098367288,12.229104212062651,0.0435466915593274,9.896721486351426,2.1450096836905117,2.899832588555231,359.3807239157732,1.6588078648316325,1960.5533602000955,14.454676850562638,6.116976289249482e-05,True,37589.0735869286,9.13316109338957,8.214915882070038,2917832.152169995,1.5695872637033564e-05,1455284.973285474,2910569.946570948
18,cone,4.989567414262672,85248.4794585293,216.65,7.879162316737649e-06,1.4215474148823518e-05,1472.2822853583252,11.096384854445954,0.0057215399544198,34.87188068648474,6.839306041101642,2.1486013430715483,1083.3173433766328,5.00031083949519,1503.8420817836643,146.9514745038145,0.0007171195842259,False,,,,,,,
19,cone,11.56485412266413,56298.968731044086,216.65,0.0004926830087093,1.4215474148823518e-05,3412.4661406278847,14.49693072168987,0.0331514243234285,37.72694070283824,9.754694134313036,9.033711013825608,870.3041228822877,4.0170972669387845,1844.4135024578795,298.93528848506963,6.0523775732421e-05,False,,,,,,,
20,cone,5.423400743228672,74358.51178548558,216.65,3.7335001356249525e-05,1.4215474148823518e-05,1600.2944098581122,13.03821679094041,0.0296669504967607,19.862320266925185,4.599534584175715,9.262622520287158,1148.6951888578133,5.302077954571028,525.7917062836326,66.46264947866952,0.0008455194356526,False,,,,,,,
21,cone,6.5828102015721175,99346.67225099754,216.65,1.05147511685679e-06,1.4215474148823518e-05,1942.4038284254516,10.621198044324778,0.0330811668292249,22.152245078493998,4.1541634051911,7.74699810539605,569.7828995259592,2.629969533930114,322.631725604912,54.21469563488442,0.0002769815872384,True,41577.681746896356,6.062150643100589,7.899191624828276,2828780.0455614673,1.6272039016342494e-05,1403864.710335978,2807729.420671956
22,cone,6.6752021773305845,91789.76865308011,216.65,3.0948879697254914e-06,1.4215474148823518e-05,1969.6661255195067,11.68559359839891,0.0385462372313219,20.374521178380284,4.214018117595246,6.055195060616536,352.67188870110374,1.627841627976477,237.5541017428396,55.78824116435899,0.0005974130349167,True,39995.54189676693,6.201237088528568,8.448367873822402,2864452.303399665,1.6044900453614352e-05,1417859.2309740973,2835718.4619481945
23,cone,8.146462881886384,84231.19767084636,216.65,9.111593037650693e-06,1.4215474148823518e-05,2403.794155590708,14.2281025921369,0.0287350099261053,34.74765815656756,8.810645859657672,3.2257906841035404,335.840427486821,1.5501519847072285,1474.2119483515216,243.8739223433391,0.0002987197108541,True,36869.88367798613,7.703506303825883,8.52734827537872,3061729.0909042982,1.5590717254921744e-05,1524753.1797535748,3049506.3588000755
24,cone,7.629851075358072,89061.1019808811,216.65,4.570219493205257e-06,1.4215474148823518e-05,2251.3564093876157,9.29870722615485,0.0390942336718037,38.32675824798781,6.275359399210474,6.582589170322249,791.1118112710094,3.6515661724948503,1550.0587724905856,123.7163446645868,8.73968295369852e-05,True,40882.14445587022,7.053313242728786,7.507928415307107,3101042.1722306428,1.6172409599805107e-05,1531709.906923059,3063419.813586416
25,cone,6.781786113322969,35333.32818987322,216.65,0.0098473482897339,1.4215474148823518e-05,2001.1160745505176,6.0164212154084975,0.0158330649693444,1.2023834473410813,0.1267240183244696,0.5587742526339341,455.6662734863718,2.103236895852166,1536.4875676351503,0.0504507636028248,0.0003153600350734,True,25352.162034541798,6.699597534341035,7.751266430608854,2876407.7919677407,1.450889295944514e-05,1434003.3937078477,2868006.787415695
26,cone,7.507721225721889,37695.74712219996,216.65,0.0070266761939039,1.4215474148823518e-05,2215.3192945028977,5.3684853375515935,0.0302668499892359,19.78797171593691,1.859533295293683,2.101374306579457,778.698770472166,3.594270807625968,962.0659803355,10.863200379234303,0.0002738253979694,True,33696.198355918794,7.233384303065809,7.635771016833438,3103571.6653761193,1.512191285378196e-05,1530977.3991977675,3061954.798380093
27,cone,6.390936336974916,72692.08610046451,216.65,4.737014002708096e-05,1.4215474148823518e-05,1885.7871984823028,8.005308257390269,0.0211047819098197,25.21449133390088,3.5460478665442605,9.80519541613741,1193.6410979364946,5.5095365702122985,491.4692765184312,39.50381693317144,0.0005758382840653,False,,,,,,,
28,cone,9.988031079124507,71791.28995420776,216.65,5.387557583454344e-05,1.4215474148823518e-05,2947.189606331124,12.426101978056655,0.0143881493732258,30.19040719699625,6.652211530044974,1.812264671324892,957.2891663336536,4.4185975828924695,965.1679169245982,139.02150125149564,3.599738634471955e-05,False,,,,,,,
29,cone,10.17520963303922,31797.663168841413,216.65,0.0163184637604714,1.4215474148823518e-05,3002.420780949564,14.510210005948828,0.0285499937690511,19.904874852098683,5.151535073962886,8.058917593050179,730.7455649241463,3.372931294364857,1161.9732304061913,83.37257110181834,0.0004149798739415,False,,,,,,,
30,cone,6.48435453938871,61796.43862857843,216.65,0.0002246431493703,1.4215474148823518e-05,1913.3523064615429,11.282643663433763,0.0496923069008016,23.04535560556197,4.597657133590856,4.50839288083899,780.8068086800376,3.604000963212728,359.7163630268136,66.40840274076074,0.0008836748124274,True,38097.804397230386,6.088724476584112,7.597905478362448,2795750.413086962,1.577001915792359e-05,1388951.7291484412,2777903.4582968825
31,cone,4.518256436656388,64342.393489973954,216.65,0.0001561481604546,1.4215474148823518e-05,1333.2115512419514,11.393964897822968,0.0378051788885867,7.460826006073471,1.5035486073365945,0.1645689322306677,825.8579262266402,3.8119451937532434,228.0661703063614,7.10206786765812,0.0007070600239908,True,17284.524959263188,4.518296809971525,7.526770032503856,2084870.612646529,1.4216287481625591e-05,1030683.2517968718,2061366.5045572307
32,cone,6.500424622072001,71220.77572987773,216.65,5.84504431017808e-05,1.4215474148823518e-05,1918.0941399902813,10.209988683330325,0.0316156297453121,27.86456394455535,5.018641591651748,2.955910893722373,284.0546346394007,1.311122246200788,1657.4370432948938,79.12655094511913,0.0008910522840382,True,35460.55453591388,6.197647821411273,9.031379083803175,2818064.3319590315,1.538350455110385e-05,1391385.8485827472,2782771.6971654943
33,cone,6.681759415939263,60345.35621919937,216.65,0.0002763893686257,1.4215474148823518e-05,1971.6009838835464,9.96369875610232,0.0485139791979396,34.35644557317243,6.03552661716266,8.524670005900377,887.8938206191308,4.098286732606189,485.4301505511408,114.44062257446136,0.0005767783123925,False,,,,,,,
34,cone,11.855011106160145,78868.64867079156,216.65,1.9601890025987485e-05,1.4215474148823518e-05,3498.0833798204167,14.247587449856752,0.027922840933073,48.29518454659991,12.2632496520159,9.353526312020104,647.9399006320468,2.9907219046021085,519.3191056389933,472.4556118273849,0.000665475502515,True,46381.56271640974,10.640816475901484,7.605464431177243,2999159.100420232,1.6950758926912696e-05,1495895.0507319218,2991790.101463844
35,cone,8.145490544090661,64385.92885222352,216.65,0.0001551800360172,1.4215474148823518e-05,2403.5072458061177,8.764808360662997,0.0113929371872507,29.918138407073634,4.612757905128831,2.4640964544104254,791.3149112424226,3.652503629090342,1474.6783201679589,66.84534918605377,0.0006372930500152,False,,,,,,,
36,cone,6.011395538144296,28311.556043962617,216.65,0.0268512538002375,1.4215474148823518e-05,1773.79528649976,6.302950621387712,0.0331979052879744,16.822470666189652,1.8580949406075489,7.067790850388285,947.8782562245266,4.375159271749488,712.2286243486576,10.84640144138628,0.0007970136948499,False,,,,,,,
37,cone,7.692164785546868,33689.40252452965,216.65,0.012454085645791,1.4215474148823518e-05,2269.743448589385,13.755528849099097,0.0276480474737464,19.37508373679343,4.743034453183141,8.83696713713777,686.4555512264209,3.1685001210543318,1473.9359441295894,70.67444902133198,7.261012742347653e-05,False,,,,,,,
